student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
697,17.3,75.5,9.4,100.0,4
698,6.2,82.5,3.1,70.2,3
699,21.5,71.9,8.7,100.0,4
700,13.7,100.0,6.9,71.1,3
701,11.3,100.0,2.8,75.4,3
702,22.3,78.9,3.4,96.1,4
703,10.1,94.6,8.9,87.0,4
704,5.1,81.0,3.4,62.9,2
705,4.1,68.5,5.4,71.4,3
706,19.2,100.0,7.9,100.0,4
707,6.0,62.4,5.1,75.6,3
708,27.3,89.8,4.7,100.0,4
709,0.4,91.7,5.4,50.5,1
710,26.9,74.4,10.0,100.0,4
711,16.5,88.5,2.7,77.2,3
712,14.3,93.9,8.4,93.7,4
713,11.2,89.9,8.5,61.4,2
714,17.8,82.3,2.7,98.9,4
715,14.7,91.2,9.2,89.5,4
716,22.7,79.3,4.0,100.0,4
717,15.8,100.0,3.0,100.0,4
718,16.1,100.0,5.9,97.3,4
719,12.5,82.9,4.6,78.4,3
720,14.6,81.4,5.4,81.8,3
721,17.2,99.6,5.7,87.4,4
722,3.0,91.5,9.1,46.6,1
723,5.6,68.4,3.3,71.2,3
724,20.2,95.3,5.3,100.0,4
725,16.2,71.3,4.5,86.1,4
726,13.7,69.9,5.3,99.6,4
727,15.1,92.9,3.6,100.0,4
728,17.4,64.5,8.2,83.7,3
729,11.2,98.2,5.9,81.0,3
730,9.6,96.0,7.5,80.7,3
731,16.4,91.7,7.8,80.7,3
732,8.2,93.2,3.8,81.6,3
733,17.9,80.8,3.9,80.8,3
734,3.1,88.7,3.5,48.3,1
735,22.2,91.4,7.1,99.5,4
736,18.3,88.2,3.9,98.8,4
737,16.8,95.6,7.4,74.4,3
738,21.9,86.5,8.4,100.0,4
739,26.7,60.0,5.1,100.0,4
740,22.1,94.4,5.5,93.4,4
741,2.1,70.4,4.6,67.0,2
742,6.0,71.4,6.4,92.3,4
743,10.6,70.8,5.7,82.2,3
744,15.2,80.8,5.8,77.4,3
745,18.6,88.3,6.2,97.9,4
746,9.9,75.0,4.3,84.0,3
747,16.3,64.5,7.3,85.2,4
748,9.7,85.6,4.6,76.2,3
749,10.7,100.0,3.4,70.9,3
750,5.2,87.8,6.4,62.5,2
751,8.5,82.2,6.6,77.6,3
752,5.5,64.4,4.4,76.0,3
753,8.2,93.4,6.0,84.5,3
754,22.4,77.3,7.6,100.0,4
755,8.4,79.1,6.7,83.0,3
756,33.4,78.4,6.7,100.0,4
757,18.5,80.7,6.0,94.7,4
758,16.3,69.5,9.8,91.8,4
759,9.0,96.7,7.3,62.0,2
760,19.9,81.7,6.4,100.0,4
761,11.0,92.9,6.0,72.6,3
762,15.9,80.6,4.6,98.1,4
763,32.9,100.0,2.9,100.0,4
764,14.3,88.0,5.7,97.8,4
765,23.0,89.2,4.6,100.0,4
766,10.1,63.8,3.1,67.8,2
767,14.8,86.9,4.8,85.0,4
768,27.4,82.0,4.1,100.0,4
769,10.6,76.3,5.0,77.6,3
770,27.7,73.8,9.2,100.0,4
771,20.0,78.6,6.0,100.0,4
772,11.1,83.8,6.9,78.9,3
773,19.4,81.4,7.9,100.0,4
774,21.8,88.7,6.5,88.1,4
775,19.4,78.6,8.0,85.6,4
776,4.0,92.1,6.6,74.8,3
777,9.9,95.3,7.6,70.7,3
778,13.3,91.1,3.4,71.3,3
779,14.5,86.2,3.9,100.0,4
780,19.3,83.8,5.6,100.0,4
781,16.2,93.9,4.8,86.9,4
782,5.7,91.7,7.8,80.2,3
783,17.7,84.4,5.8,98.3,4
784,19.3,80.6,5.0,100.0,4
785,18.9,89.0,5.4,79.8,3
786,22.6,84.4,1.6,100.0,4
787,20.8,88.2,5.2,100.0,4
788,18.2,78.9,8.3,93.4,4
789,14.5,75.0,3.6,88.4,4
790,3.4,91.5,2.0,58.0,2
791,18.0,69.9,5.8,100.0,4
792,16.5,95.8,10.0,93.5,4
793,16.9,90.6,3.5,95.4,4
794,6.1,94.1,5.3,74.6,3
795,7.4,97.7,6.0,73.7,3
796,22.4,86.4,6.6,100.0,4
797,14.7,82.6,4.4,97.2,4
798,19.8,73.6,7.4,80.1,3
799,15.2,81.7,4.4,90.1,4
800,15.2,72.5,6.4,100.0,4
801,21.6,73.2,7.5,89.3,4
802,11.4,74.1,4.5,80.6,3
803,15.7,93.0,6.2,100.0,4
804,11.8,83.6,6.2,68.5,2
805,12.0,86.6,6.8,75.6,3
806,12.8,77.6,9.0,100.0,4
807,16.6,72.1,4.8,97.5,4
808,11.6,79.2,8.0,84.5,3
809,23.8,100.0,5.3,93.9,4
810,8.7,90.1,4.2,74.1,3
811,13.7,95.7,6.2,77.1,3
812,11.9,85.8,6.2,74.8,3
813,25.1,84.2,6.4,100.0,4
814,16.4,85.6,4.8,96.1,4
815,22.2,57.4,6.1,100.0,4
816,4.6,93.4,5.5,51.4,1
817,16.9,64.0,5.0,80.3,3
818,21.2,81.8,4.9,100.0,4
819,15.6,65.4,4.4,88.4,4
820,22.5,91.4,5.6,100.0,4
821,11.4,79.3,2.3,75.3,3
822,24.9,97.8,3.5,100.0,4
823,31.1,86.7,7.1,100.0,4
824,12.5,92.7,7.9,75.1,3
825,11.9,78.9,6.8,75.5,3
826,25.2,68.0,4.9,100.0,4
827,26.1,92.7,5.9,100.0,4
828,11.3,81.2,7.5,62.2,2
829,12.1,98.9,7.2,71.6,3
830,13.0,64.2,5.4,97.3,4
831,5.6,76.0,9.1,60.5,2
832,8.6,59.9,7.2,65.2,2
833,8.0,79.4,4.8,71.7,3
834,9.6,89.3,4.7,77.6,3
835,14.8,83.7,7.5,100.0,4
836,16.6,88.9,4.6,100.0,4
837,25.9,86.2,9.1,100.0,4
838,8.0,68.7,9.8,100.0,4
839,21.9,87.9,6.9,100.0,4
840,13.5,94.0,5.8,77.3,3
841,14.7,79.6,2.5,68.3,2
842,19.7,85.9,5.6,90.1,4
843,7.1,75.0,4.8,64.4,2
844,17.7,100.0,8.8,92.2,4
845,16.2,67.9,5.7,70.5,3
846,18.4,77.4,5.3,100.0,4
847,17.0,85.8,4.7,80.5,3
848,32.2,90.5,7.2,100.0,4
849,10.5,77.8,4.3,80.0,3
850,11.3,79.8,8.1,76.3,3
851,10.6,89.2,5.3,86.8,4
852,11.1,69.4,6.8,90.2,4
853,10.5,91.0,5.8,71.2,3
854,23.3,100.0,4.0,94.4,4
855,24.9,88.9,4.8,100.0,4
856,11.0,100.0,5.9,89.9,4
857,9.2,79.4,8.3,62.0,2
858,18.3,96.1,5.1,77.0,3
859,11.1,90.0,7.0,88.8,4
860,19.4,77.9,6.9,100.0,4
861,16.4,83.3,5.3,90.8,4
862,4.4,82.0,5.1,55.3,2
863,25.8,75.6,7.4,100.0,4
864,27.6,95.7,4.3,100.0,4
865,10.7,75.4,6.4,65.7,2
866,12.3,100.0,8.2,86.3,4
867,17.0,79.6,10.0,87.1,4
868,17.3,87.5,5.3,96.0,4
869,19.6,76.0,7.0,100.0,4
870,29.1,92.6,1.0,100.0,4
871,13.8,77.4,6.7,90.2,4
872,9.4,100.0,6.6,95.8,4
873,5.3,96.7,6.5,58.9,2
874,9.9,97.1,6.2,61.4,2
875,14.8,88.1,6.2,65.0,2
876,27.6,86.1,8.2,100.0,4
877,11.4,95.3,7.9,58.1,2
878,16.6,94.2,5.8,99.1,4
879,14.9,75.6,7.6,96.2,4
880,23.3,84.4,6.9,100.0,4
881,32.7,81.8,5.3,100.0,4
882,11.3,89.6,7.6,63.2,2
883,11.6,96.5,5.4,65.5,2
884,22.3,85.6,6.2,100.0,4
885,19.8,87.6,6.5,90.1,4
886,27.9,96.3,6.2,100.0,4
887,19.1,70.0,4.9,85.0,4
888,12.5,73.1,6.4,100.0,4
889,19.1,97.6,5.5,88.6,4
890,22.8,79.9,5.0,90.3,4
891,20.7,92.7,6.0,100.0,4
892,18.6,78.7,5.5,100.0,4
893,22.5,93.6,8.5,100.0,4
894,23.2,84.2,8.2,100.0,4
895,24.7,76.6,7.7,92.6,4
896,19.5,96.5,6.9,94.2,4
897,13.8,89.4,4.6,70.1,3
898,16.0,79.2,9.0,90.2,4
899,23.4,87.4,4.1,100.0,4
900,9.3,71.1,7.3,76.5,3
901,17.6,78.6,2.5,100.0,4
902,12.2,72.3,4.5,73.3,3
903,15.2,87.1,5.4,86.1,4
904,23.9,72.9,5.6,100.0,4
905,16.3,73.1,1.9,77.9,3
906,15.3,87.0,1.6,97.9,4
907,5.5,79.6,4.5,79.2,3
908,20.2,100.0,7.2,100.0,4
909,19.5,78.9,0.0,82.8,3
910,30.1,81.8,2.9,100.0,4
911,12.8,77.0,6.2,90.3,4
912,16.5,81.7,5.4,100.0,4
913,16.7,83.5,9.5,89.6,4
914,26.0,73.8,8.9,100.0,4
915,14.3,78.7,8.5,89.4,4
916,17.0,75.6,4.4,100.0,4
917,19.3,87.4,3.0,96.3,4
918,16.3,84.3,1.6,79.3,3
919,11.9,69.5,5.1,85.6,4
920,16.4,90.4,6.5,80.4,3
921,22.5,80.7,6.6,100.0,4
922,7.8,90.0,8.9,66.2,2
923,15.9,76.5,2.8,87.9,4
924,10.1,92.1,9.8,69.3,2
925,23.4,89.3,5.1,98.9,4
926,4.3,80.2,6.1,65.2,2
927,11.1,93.1,6.7,77.1,3
928,17.6,69.1,4.6,88.5,4
929,26.0,88.0,8.8,100.0,4
930,14.5,85.7,6.5,85.1,4
931,11.1,60.5,6.5,86.6,4
932,28.2,91.5,5.1,100.0,4
933,4.9,67.1,2.1,54.9,1
934,0.0,86.7,6.2,51.7,1
935,18.1,87.1,9.5,91.9,4
936,11.5,93.0,3.2,72.2,3
937,7.9,87.5,4.1,59.6,2
938,20.0,68.2,6.2,100.0,4
939,16.7,98.6,7.4,97.6,4
940,11.1,80.3,6.4,92.1,4
941,6.0,90.4,7.9,53.3,1
942,21.1,76.8,8.1,100.0,4
943,19.6,70.4,6.3,100.0,4
944,14.3,99.1,7.6,80.0,3
945,27.9,87.7,8.7,100.0,4
946,7.5,88.7,7.8,73.3,3
947,4.3,97.0,9.2,64.4,2
948,10.2,80.3,5.5,71.1,3
949,14.7,83.8,5.3,90.8,4
950,16.7,83.1,6.3,77.4,3
951,13.3,91.7,8.5,87.1,4
952,17.5,78.2,5.9,88.1,4
953,6.2,70.0,8.0,62.4,2
954,25.1,92.8,4.8,100.0,4
955,14.4,82.7,7.2,87.6,4
956,22.8,68.9,7.1,100.0,4
957,17.4,97.6,1.8,98.9,4
958,18.2,91.0,8.1,99.1,4
959,19.0,70.0,2.7,88.2,4
960,18.1,91.5,5.3,94.7,4
961,19.5,70.3,8.5,100.0,4
962,24.3,95.4,3.9,100.0,4
963,16.4,90.9,6.2,80.7,3
964,20.0,80.8,4.7,100.0,4
965,14.4,96.9,5.3,95.9,4
966,25.1,80.3,4.4,100.0,4
967,10.3,81.8,5.5,44.7,1
968,27.6,87.4,3.4,100.0,4
969,14.7,75.3,3.0,91.3,4
970,5.0,82.1,4.1,59.9,2
971,15.9,91.3,6.8,100.0,4
972,10.2,94.7,6.3,82.3,3
973,20.9,87.2,2.8,85.5,4
974,10.4,75.6,2.6,67.9,2
975,11.9,79.5,5.3,62.4,2
976,1.8,77.2,8.7,60.3,2
977,11.8,67.7,5.7,74.4,3
978,0.0,95.6,3.0,35.8,0
979,3.9,68.8,7.7,58.1,2
980,20.3,100.0,6.6,95.8,4
981,20.5,78.1,3.7,98.3,4
982,18.0,69.7,6.6,100.0,4
983,8.2,75.1,6.0,63.8,2
984,14.7,95.3,8.7,95.2,4
985,15.0,86.3,2.8,92.5,4
986,6.9,85.0,5.8,68.2,2
987,25.5,88.4,8.0,100.0,4
988,21.1,86.6,7.6,100.0,4
989,13.5,80.5,5.5,91.6,4
990,15.2,77.9,5.7,81.7,3
991,16.5,50.0,6.0,98.9,4
992,0.7,97.8,5.4,61.8,2
993,13.3,92.4,5.0,81.7,3
994,10.2,77.6,4.0,76.8,3
995,8.0,94.0,5.4,66.2,2
996,13.0,72.5,3.2,78.1,3
997,27.6,92.9,6.5,100.0,4
998,19.5,70.2,5.5,91.7,4
999,11.0,76.0,4.4,80.7,3
1000,19.0,86.8,7.4,77.2,3
1001,24.8,70.7,5.6,100.0,4
1002,21.5,96.1,6.0,96.3,4
1003,15.4,93.3,5.4,90.3,4
1004,10.5,91.3,1.2,77.5,3
1005,19.9,87.4,7.1,100.0,4
1006,17.8,93.2,8.2,95.1,4
1007,21.3,83.7,4.1,100.0,4
1008,19.4,70.4,7.0,97.6,4
1009,22.3,72.9,6.5,100.0,4
1010,11.3,89.8,4.9,84.2,3
1011,24.2,97.8,4.4,100.0,4
1012,16.4,92.7,6.9,94.5,4
1013,29.5,67.6,7.5,100.0,4
1014,10.2,88.6,5.3,71.7,3
1015,27.2,83.8,4.2,100.0,4
1016,16.4,99.6,6.4,100.0,4
1017,10.4,79.5,3.8,66.1,2
1018,11.6,88.9,6.0,64.1,2
1019,12.8,94.2,5.6,71.2,3
1020,18.0,73.6,2.6,100.0,4
1021,18.7,68.3,2.2,84.7,3
1022,11.0,70.8,0.0,96.1,4
1023,14.8,58.4,6.7,86.1,4
1024,30.0,80.3,3.6,100.0,4
1025,27.1,93.7,4.7,100.0,4
1026,18.1,82.9,3.5,96.4,4
1027,15.3,93.7,3.5,100.0,4
1028,15.8,77.8,8.9,100.0,4
1029,19.3,78.3,5.3,98.3,4
1030,7.8,65.5,7.7,63.5,2
1031,13.2,85.6,3.0,74.7,3
1032,3.3,85.1,7.1,61.4,2
1033,17.8,100.0,5.3,93.1,4
1034,19.5,86.0,4.0,100.0,4
1035,11.6,75.9,9.4,81.2,3
1036,26.0,70.0,6.1,100.0,4
1037,6.4,89.1,9.9,74.2,3
1038,4.7,96.1,5.5,65.2,2
1039,16.6,86.3,6.9,71.2,3
1040,22.3,88.3,9.8,100.0,4
1041,26.8,82.3,6.1,100.0,4
1042,11.8,77.2,7.8,79.4,3
1043,22.6,83.5,7.7,100.0,4
1044,14.7,94.2,4.1,100.0,4
1045,13.8,95.0,5.6,87.7,4
1046,21.2,78.0,10.0,100.0,4
1047,19.6,96.3,4.6,100.0,4
1048,4.0,89.6,2.4,54.5,1
1049,25.3,82.1,1.5,100.0,4
1050,24.7,84.9,7.9,100.0,4
1051,10.6,79.9,2.4,77.3,3
1052,17.8,88.9,5.7,96.8,4
1053,18.5,79.7,8.1,98.7,4
1054,16.8,100.0,4.5,91.5,4
1055,11.1,79.4,3.0,85.2,4
1056,10.3,74.9,6.9,70.7,3
1057,14.8,87.7,10.0,65.2,2
1058,23.2,94.7,3.1,100.0,4
1059,18.8,82.1,8.2,100.0,4
1060,12.4,85.4,6.4,80.2,3
1061,20.4,83.7,3.3,90.0,4
1062,0.0,83.7,9.7,58.7,2
1063,23.0,77.5,7.7,100.0,4
1064,2.8,75.9,8.6,50.2,1
1065,12.5,79.1,4.9,95.7,4
1066,7.2,73.1,5.8,75.7,3
1067,5.9,76.5,4.9,68.9,2
1068,23.1,86.6,8.4,100.0,4
1069,11.7,84.9,9.0,74.5,3
1070,17.4,74.3,2.2,76.8,3
1071,14.7,77.4,6.6,93.2,4
1072,18.3,100.0,1.0,90.7,4
1073,15.5,86.2,5.2,85.1,4
1074,6.0,81.1,6.5,71.5,3
1075,22.0,94.7,6.8,91.5,4
1076,11.5,86.2,6.3,81.0,3
1077,4.1,82.3,6.1,53.6,1
1078,12.0,71.2,6.3,79.1,3
1079,25.5,88.1,5.4,100.0,4
1080,21.0,87.2,6.5,99.2,4
1081,12.6,67.5,2.7,90.5,4
1082,12.6,77.1,4.3,74.6,3
1083,12.7,90.6,3.9,78.1,3
1084,29.5,62.3,7.7,100.0,4
1085,17.7,97.5,4.2,93.0,4
1086,18.0,78.2,6.0,96.6,4
1087,22.2,78.7,6.1,100.0,4
1088,16.7,95.4,7.5,93.1,4
1089,13.2,76.1,1.8,89.9,4
1090,13.6,80.6,8.7,65.8,2
1091,14.5,83.3,7.7,99.4,4
1092,14.7,94.9,4.5,99.4,4
1093,20.1,88.8,4.1,86.3,4
1094,15.4,64.1,1.9,86.1,4
1095,20.1,100.0,8.9,93.9,4
1096,14.4,69.9,6.2,82.3,3
1097,15.6,91.3,6.7,86.4,4
1098,1.0,95.3,8.4,50.4,1
1099,21.4,100.0,5.3,100.0,4
1100,17.4,68.2,6.6,100.0,4
1101,22.0,77.3,9.4,100.0,4
1102,0.0,84.2,7.6,60.7,2
1103,29.6,76.6,4.2,100.0,4
1104,14.0,85.9,7.2,78.9,3
1105,22.8,74.6,6.9,100.0,4
1106,7.7,87.2,6.8,73.3,3
1107,19.3,85.3,5.0,83.2,3
1108,7.6,100.0,3.4,71.2,3
1109,10.6,92.6,8.5,88.7,4
1110,28.4,95.9,4.3,100.0,4
1111,13.7,88.6,5.7,91.6,4
1112,16.5,80.4,6.3,97.3,4
1113,21.1,90.5,3.4,100.0,4
1114,18.5,80.2,5.9,100.0,4
1115,16.1,75.1,6.5,98.2,4
1116,17.6,89.7,8.6,77.7,3
1117,31.8,100.0,4.9,100.0,4
1118,14.6,91.0,7.2,84.5,3
1119,16.4,99.3,10.0,88.4,4
1120,22.4,90.7,8.7,100.0,4
1121,22.7,100.0,9.8,100.0,4
1122,23.3,97.4,6.3,100.0,4
1123,19.5,98.5,7.3,95.5,4
1124,7.0,87.0,5.9,58.2,2
1125,26.4,91.1,5.4,98.0,4
1126,7.0,82.7,4.8,78.1,3
1127,17.1,76.6,3.4,100.0,4
1128,9.7,80.0,9.6,89.7,4
1129,14.6,81.9,8.0,98.0,4
1130,17.3,76.8,7.3,100.0,4
1131,17.2,85.0,9.5,93.7,4
1132,18.0,97.4,5.8,100.0,4
1133,26.3,84.8,3.9,100.0,4
1134,18.2,63.2,5.5,62.8,2
1135,13.3,79.3,4.8,100.0,4
1136,21.7,83.5,4.3,100.0,4
1137,23.3,100.0,4.4,100.0,4
1138,6.4,78.2,7.3,60.3,2
1139,19.2,77.6,2.0,100.0,4
1140,19.9,83.4,5.7,100.0,4
1141,12.9,88.0,2.9,79.3,3
1142,24.6,72.8,4.9,100.0,4
1143,13.9,88.2,2.9,66.3,2
1144,15.9,89.2,9.6,88.4,4
1145,13.8,78.1,5.1,76.2,3
1146,15.1,88.2,9.5,92.3,4
1147,7.3,73.5,4.3,73.9,3
1148,4.9,76.9,8.6,49.4,1
1149,26.2,77.9,5.8,100.0,4
1150,9.1,78.6,7.2,70.0,3
1151,8.1,82.3,5.4,66.4,2
1152,0.0,80.9,7.4,53.6,1
1153,10.5,74.2,9.8,76.2,3
1154,5.7,100.0,3.0,62.4,2
1155,26.5,81.4,6.6,100.0,4
1156,22.1,82.3,5.7,100.0,4
1157,10.2,99.0,2.5,82.1,3
1158,30.8,100.0,4.9,100.0,4
1159,21.9,85.9,4.3,95.0,4
1160,12.7,90.9,4.6,68.2,2
1161,0.0,81.8,3.7,49.9,1
1162,31.0,75.3,9.5,100.0,4
1163,5.3,84.1,4.3,68.6,2
1164,3.5,85.3,7.2,43.9,1
1165,22.2,85.9,5.9,100.0,4
1166,32.1,100.0,4.4,100.0,4
1167,24.7,83.0,7.4,100.0,4
1168,18.9,73.6,9.3,95.4,4
1169,19.2,76.3,8.9,100.0,4
1170,21.0,82.6,5.3,96.9,4
1171,20.3,64.2,3.4,82.4,3
1172,17.0,63.0,3.7,89.8,4
1173,15.7,84.6,6.2,83.8,3
1174,14.6,82.9,4.3,69.9,2
1175,9.7,80.8,5.7,82.4,3
1176,13.0,82.7,5.3,79.3,3
1177,3.1,84.6,4.8,69.3,2
1178,14.3,68.9,7.1,98.7,4
1179,8.1,81.5,6.8,81.5,3
1180,7.3,86.5,9.5,56.9,2
1181,16.3,90.9,8.2,90.4,4
1182,24.7,72.3,6.3,100.0,4
1183,21.4,100.0,3.0,100.0,4
1184,4.0,83.4,5.7,64.1,2
1185,8.1,83.5,1.1,92.4,4
1186,21.6,99.4,10.0,100.0,4
1187,8.1,70.6,3.1,72.4,3
1188,13.4,81.3,3.0,86.6,4
1189,18.9,90.2,5.1,100.0,4
1190,8.2,74.7,6.9,62.4,2
1191,15.7,78.3,7.9,89.9,4
1192,5.7,76.5,7.4,72.8,3
1193,10.8,90.0,2.3,82.4,3
1194,17.2,92.3,8.0,100.0,4
1195,3.8,78.0,6.3,47.6,1
1196,18.1,74.9,7.0,100.0,4
1197,14.9,89.1,4.1,75.0,3
1198,18.9,85.3,7.2,91.3,4
1199,16.6,91.9,4.4,99.5,4
1200,24.5,85.5,6.6,100.0,4
1201,15.9,65.4,3.0,89.8,4
1202,12.0,88.3,6.3,69.1,2
1203,15.9,86.1,6.6,98.7,4
1204,18.8,88.2,3.1,99.9,4
1205,15.3,93.1,4.4,87.3,4
1206,15.3,94.5,10.0,100.0,4
1207,10.1,85.0,6.5,88.5,4
1208,10.4,92.5,7.3,85.1,4
1209,5.2,76.8,9.4,64.1,2
1210,27.2,69.4,7.1,100.0,4
1211,6.3,76.2,5.8,52.7,1
1212,10.1,64.0,6.9,81.4,3
1213,10.0,82.2,3.2,69.5,2
1214,21.3,71.8,6.3,100.0,4
1215,12.9,88.2,6.6,73.7,3
1216,23.7,71.5,5.5,97.6,4
1217,10.3,68.5,5.5,86.5,4
1218,17.0,100.0,5.8,87.5,4
1219,9.2,82.7,0.0,82.7,3
1220,30.0,82.2,2.9,100.0,4
1221,6.7,95.7,5.5,62.5,2
1222,17.2,66.8,4.0,94.1,4
1223,19.4,69.8,6.4,100.0,4
1224,17.9,79.5,0.4,82.7,3
1225,13.7,81.3,5.7,78.3,3
1226,14.1,89.7,8.1,75.7,3
1227,15.3,72.0,6.7,99.9,4
1228,14.0,87.3,5.5,83.5,3
1229,21.7,71.2,4.1,100.0,4
1230,30.5,82.5,5.2,100.0,4
1231,11.1,93.1,8.4,76.7,3
1232,5.4,64.8,3.6,48.5,1
1233,14.4,77.9,6.3,78.9,3
1234,33.1,66.0,7.9,100.0,4
1235,9.4,94.7,2.3,83.0,3
1236,26.5,88.1,5.9,98.8,4
1237,26.7,89.2,5.9,100.0,4
1238,11.1,92.0,7.4,66.1,2
1239,19.0,78.4,5.1,100.0,4
1240,26.4,74.4,5.0,100.0,4
1241,12.3,91.8,5.1,82.3,3
1242,13.6,71.8,7.5,87.4,4
1243,10.9,82.3,7.7,71.1,3
1244,7.9,84.7,7.5,67.0,2
1245,10.5,68.3,5.9,73.1,3
1246,6.4,94.4,5.0,68.1,2
1247,15.2,89.1,4.7,86.5,4
1248,9.6,66.3,6.4,79.1,3
1249,16.6,85.1,7.2,79.2,3
1250,4.1,87.9,7.3,50.5,1
1251,17.3,93.4,6.3,100.0,4
1252,20.8,90.3,9.5,100.0,4
1253,1.0,74.2,4.3,60.3,2
1254,17.6,61.9,6.1,99.5,4
1255,23.6,97.3,4.9,96.5,4
1256,6.5,73.7,5.4,54.7,1
1257,26.7,81.0,5.2,100.0,4
1258,17.9,80.3,5.1,77.7,3
1259,10.1,72.3,8.1,75.0,3
1260,14.6,100.0,5.0,75.5,3
1261,18.9,66.1,10.0,91.5,4
1262,15.5,73.5,8.9,97.3,4
1263,18.8,71.4,4.3,93.9,4
1264,8.6,85.2,6.1,64.3,2
1265,16.2,86.4,4.6,72.0,3
1266,5.1,85.0,4.4,65.5,2
1267,14.2,88.9,8.6,78.4,3
1268,8.7,58.9,6.9,65.2,2
1269,9.9,89.7,4.9,71.3,3
1270,23.7,91.0,6.5,100.0,4
1271,22.6,98.0,6.0,100.0,4
1272,19.3,62.9,6.5,91.9,4
1273,7.4,86.9,8.4,79.2,3
1274,12.8,100.0,6.0,82.1,3
1275,23.5,86.4,6.7,100.0,4
1276,16.0,94.6,6.6,98.5,4
1277,31.2,92.7,7.2,100.0,4
1278,17.8,90.5,6.6,93.0,4
1279,16.3,76.4,5.7,81.2,3
1280,12.8,77.8,7.4,71.3,3
1281,15.9,88.4,7.8,79.0,3
1282,13.9,82.8,10.0,91.8,4
1283,20.0,81.1,4.4,95.8,4
1284,21.7,80.9,5.1,100.0,4
1285,9.5,78.1,5.6,77.0,3
1286,5.7,90.1,7.0,68.5,2
1287,2.1,86.1,3.2,58.7,2
1288,18.6,94.2,7.8,95.5,4
1289,7.3,93.6,7.6,66.1,2
1290,0.0,86.4,8.2,51.7,1
1291,17.7,86.2,8.9,94.8,4
1292,32.5,100.0,10.0,100.0,4
1293,15.0,100.0,5.6,81.2,3
1294,20.9,78.6,4.6,100.0,4
1295,15.6,76.5,6.7,97.4,4
1296,14.3,100.0,7.4,72.3,3
1297,21.4,77.1,5.5,98.7,4
1298,13.0,89.4,9.1,75.1,3
1299,16.9,76.6,8.7,87.3,4
1300,17.3,87.9,8.3,88.1,4
1301,10.3,85.1,7.4,68.9,2
1302,21.9,91.2,7.0,100.0,4
1303,13.8,81.3,7.9,74.1,3
1304,9.7,93.5,5.1,80.1,3
1305,18.8,60.6,10.0,85.7,4
1306,8.7,81.6,5.3,65.8,2
1307,15.2,79.2,8.7,84.8,3
1308,14.9,83.5,6.3,93.0,4
1309,22.6,70.8,4.4,100.0,4
1310,18.3,73.8,7.4,95.3,4
1311,14.8,69.4,7.5,93.3,4
1312,20.7,87.1,7.9,91.6,4
1313,24.7,100.0,4.7,100.0,4
1314,18.9,75.2,7.9,100.0,4
1315,15.1,100.0,8.1,83.4,3
1316,5.8,84.1,6.7,59.8,2
1317,7.5,80.0,6.8,76.7,3
1318,12.9,81.2,8.3,86.0,4
1319,10.7,96.3,6.7,69.5,2
1320,13.7,83.4,3.4,98.7,4
1321,15.4,92.8,8.5,89.6,4
1322,18.7,86.3,1.9,95.3,4
1323,14.5,81.3,4.7,81.8,3
1324,18.4,80.5,5.9,100.0,4
1325,15.5,74.7,6.4,86.5,4
1326,1.2,81.8,5.8,40.6,1
1327,8.4,85.2,6.9,68.0,2
1328,14.0,89.7,6.3,88.0,4
1329,6.5,91.1,6.0,77.6,3
1330,19.2,85.1,4.4,100.0,4
1331,25.7,78.9,6.3,100.0,4
1332,23.5,96.4,5.4,100.0,4
1333,13.5,77.4,5.9,97.1,4
1334,25.4,68.5,5.1,100.0,4
1335,16.0,85.2,7.9,83.9,3
1336,12.6,63.7,4.0,95.1,4
1337,10.7,98.2,8.1,82.3,3
1338,12.9,88.6,4.7,91.0,4
1339,12.3,93.8,7.2,70.1,3
1340,16.2,87.2,5.8,94.2,4
1341,16.1,89.6,5.9,97.5,4
1342,15.0,73.7,4.4,88.7,4
1343,18.1,89.6,3.9,100.0,4
1344,23.3,62.7,3.9,100.0,4
1345,21.6,91.0,10.0,100.0,4
1346,4.6,83.3,3.7,55.4,2
1347,0.0,75.1,7.9,43.6,1
1348,21.5,80.4,1.7,87.5,4
1349,5.4,84.4,8.0,57.2,2
1350,13.4,88.2,8.4,94.3,4
1351,6.8,79.0,3.7,62.2,2
1352,2.4,97.4,6.9,47.4,1
1353,18.8,100.0,5.6,100.0,4
1354,20.3,75.6,3.6,80.3,3
1355,11.0,70.3,6.2,72.9,3
1356,0.0,76.9,10.0,60.7,2
1357,11.2,84.6,6.6,88.6,4
1358,17.7,91.4,5.8,82.9,3
1359,4.6,82.9,8.2,61.4,2
1360,16.3,86.5,5.2,80.3,3
1361,14.9,78.7,8.2,74.3,3
1362,19.1,83.8,2.9,98.8,4
1363,15.8,82.4,3.6,80.6,3
1364,8.2,71.8,8.5,40.1,1
1365,23.4,100.0,7.6,100.0,4
1366,13.9,83.0,2.8,100.0,4
1367,14.8,95.5,4.3,78.5,3
1368,8.5,75.9,4.9,63.9,2
1369,11.9,78.6,6.3,89.9,4
1370,8.8,94.5,7.3,64.2,2
1371,13.8,77.9,3.8,81.9,3
1372,27.0,92.7,10.0,100.0,4
1373,5.4,80.8,6.0,65.2,2
1374,3.7,90.2,6.5,54.6,1
1375,25.3,72.9,4.5,100.0,4
